facility_id,facility_name,program_type,facility_status,is_active_facility,zipcode,latitude,longitude,geo_missing_flag,infant_capacity,toddler_capacity,preschool_capacity,school_age_capacity,children_capacity,under5_capacity_current,total_capacity
624233,"Directions For Our Youth, Inc.",SACC,Registration,1,10462,40.84489,-73.858149,False,0,0,0,245,0,0,245
641317,"THE SENSORY STOP TWO, INC",GFDC,License,1,10456,,,True,0,0,0,4,12,12,16
677764,Italian American Civil Rights League @MS 366,SACC,Registration,1,11236,40.647388,-73.891883,False,0,0,0,180,0,0,180
689575,"SCAN-Harbor, Inc.",SACC,Registration,1,10035,40.8071,-73.936369,False,0,0,0,40,0,0,40
699643,"David, Richard",GFDC,License,1,10467,40.870249,-73.879746,False,0,0,0,4,12,12,16
702394,My First Steps Day Care DLB,GFDC,License,1,11374,,,True,0,0,0,4,12,12,16
708508,"Liang, Hong",GFDC,License,1,11364,,,True,0,0,0,4,12,12,16
720363,"New York Edge, Inc.",SACC,Registration,1,10469,40.866987,-73.8508,False,0,0,0,206,0,0,206
749905,Mosholu Montefiore Community Center,SACC,Registration,1,10464,40.843684,-73.784915,False,0,0,0,40,0,0,40
781415,Mn'M Kiddie Group LLC,GFDC,License,1,11211,40.704553,-73.961388,False,0,0,0,0,12,12,12
789544,"Geshmake Kinder, Inc.",GFDC,License,1,11218,40.636363,-73.980547,False,0,0,0,0,12,12,12
791237,Yeshiva Kehilath Yakov,SACC,Registration,1,11211,40.707164,-73.959423,False,0,0,0,284,0,0,284
818672,"Grand Street Settlement, Inc.",SACC,Registration,1,10038,40.71236,-73.998909,False,0,0,0,100,0,0,100
825327,The Q StudioLab LLC,SACC,Registration,1,11104,40.743341,-73.922791,False,0,0,0,100,0,0,100
826115,"Hartley House, Inc.",SACC,Registration,1,10019,40.763979,-73.985859,False,0,0,0,62,0,0,62
831636,"Grand Street Settlement, Inc. @ P. S. 157",SACC,Registration,1,11205,40.695267,-73.959658,False,0,0,0,101,0,0,101
875675,After-School All-Stars,SACC,Registration,1,11236,40.63544,-73.910885,False,0,0,0,196,0,0,196
885578,"Nunez, Kenny",GFDC,Pending Revocation,0,10460,40.837575,-73.889189,False,0,0,0,0,10,10,10
886656,"Huq, Mohammad",GFDC,License,1,10462,40.831951,-73.851559,False,0,0,0,4,12,12,16
888739,City of New York Parks & Recreation,SACC,Registration,1,10474,40.814984,-73.889068,False,0,0,0,80,0,0,80
894399,Roads to Success,SACC,Registration,1,11234,40.628558,-73.928246,False,0,0,0,100,0,0,100
911887,Montessori Playhouse Group Family Day Care,GFDC,License,1,11385,,,True,0,0,0,4,12,12,16
794470,"Kimpson, Debra",FDC,Registration,1,11434,,,True,0,0,0,2,6,6,8
568414,CATERPILLAR EARLY LEARNING DAYCARE INC.,GFDC,License,1,10463,40.877149,-73.909284,False,0,0,0,4,12,12,16
618944,Wee Bee Kidz Inc,GFDC,License,1,11233,40.684625,-73.924133,False,0,0,0,4,12,12,16
840230,Daycare by the Sea,GFDC,License,1,11691,40.595291,-73.761357,False,0,0,0,4,12,12,16
881862,"Jallow, Mariama",GFDC,License,1,11225,40.664341,-73.958775,False,0,0,0,4,12,12,16
53014,"Burton, Sofia",FDC,Registration,1,11208,40.670309,-73.865678,False,0,0,0,2,6,6,8
172380,Congregation Toras Emes,GFDC,License,1,10306,40.559204,-74.125539,False,0,0,0,4,12,12,16
769206,"Southeast Bronx Neighborhood Centers, Inc",SACC,Registration,1,10456,40.823296,-73.903164,False,0,0,0,79,0,0,79
267366,"Nurse, Cora",GFDC,License,1,11210,40.63394,-73.950656,False,0,0,0,4,12,12,16
791983,Moore Hugs and Learn Family Daycare,GFDC,License,1,10037,40.815962,-73.937661,False,0,0,0,4,12,12,16
576262,"Sheocharan, Jasso",FDC,Registration,1,10473,40.816245,-73.862879,False,0,0,0,2,6,6,8
74215,"Catholic Charities Community Services, Archdiocese of New York @ IS 143",SACC,Registration,1,10033,40.84928,-73.931431,False,0,0,0,152,0,0,152
585734,CLARIMAR KIDS CORP.,GFDC,License,1,11220,40.647348,-74.011331,False,0,0,0,4,12,12,16
607560,Dynamic First Steps Group Family Daycare Corp.,GFDC,License,1,10452,40.834317,-73.918321,False,0,0,0,4,12,12,16
251464,"Rosado, Maria",GFDC,License,1,11237,40.698064,-73.91312,False,0,0,0,4,12,12,16
728553,"Aspira of New York, Inc.",SACC,Registration,1,10473,40.823491,-73.859805,False,0,0,0,295,0,0,295
815237,"Smart Cookies, LLC",GFDC,License,1,11204,40.630146,-73.980706,False,0,0,0,4,12,12,16
233516,KIPS BAY BOYS & GIRLS CLUB HELP MORRIS,SACC,Registration,1,10457,40.838976,-73.910195,False,0,0,0,40,0,0,40
647797,"Gibbons, Tondelayo",FDC,Registration,1,11412,40.694618,-73.749959,False,0,0,0,2,6,6,8
367235,The Educational Garden,GFDC,License,1,11233,40.684076,-73.918325,False,0,0,0,4,12,12,16
867682,"Cedano Martinez, Jennifer",GFDC,License,1,10458,40.87136,-73.885563,False,0,0,0,2,12,12,14
404046,"Maggies My Care Daycare, LLC",GFDC,License,1,11226,40.645574,-73.963485,False,0,0,0,2,12,12,14
73477,University Settlement Society of New York,SACC,Registration,1,10002,40.720388,-73.990992,False,0,0,0,41,0,0,41
794955,"Little Dimples, Inc.",GFDC,License,1,11204,40.624681,-73.978301,False,0,0,0,4,12,12,16
72446,Independent Toddler Childcare,GFDC,License,1,10009,40.729852,-73.981527,False,0,0,0,4,12,12,16
405628,SMILING KIDS 2 DAY CARE,GFDC,License,1,11416,40.682021,-73.855402,False,0,0,0,4,12,12,16
216690,The Kids Private Playhouse,GFDC,License,1,11207,40.662905,-73.886155,False,0,0,0,4,12,12,16
807903,Creating Stars Family Daycare LLC.,GFDC,License,1,10457,40.844611,-73.911004,False,0,0,0,2,12,12,14
732829,"Rowe, Cynthia",GFDC,License,1,11411,40.695873,-73.734437,False,0,0,0,4,12,12,16
449081,"Mc Keown, Catherine",GFDC,License,1,11231,40.680565,-73.993092,False,0,0,0,4,12,12,16
754427,"DIRECTIONS FOR  OUR YOUTH, INC",SACC,Registration,1,10456,40.835578,-73.90729,False,0,0,0,53,0,0,53
434252,"Severino, Alexsa",FDC,Registration,1,10452,,,True,0,0,0,2,5,5,7
378047,Alistars Play Place,GFDC,License,1,11225,40.66575,-73.955458,False,0,0,0,4,12,12,16
125354,"Pazmino De Chico, Piedad",GFDC,License,1,11385,40.69585,-73.891985,False,0,0,0,4,12,12,16
573635,BLUE STAR GROUP NETWORK INC,GFDC,License,1,10468,40.875861,-73.886327,False,0,0,0,4,12,12,16
876851,JAS MALGOSIA FAMILY INC.,GFDC,License,1,11385,40.712626,-73.911618,False,0,0,0,4,12,12,16
858758,"Polanco, Ana",GFDC,License,1,10457,40.842716,-73.892266,False,0,0,0,4,12,12,16
71190,"Rosner, Elaine",GFDC,License,1,10025,40.790056,-73.968408,False,0,0,0,4,12,12,16
860161,"SCAN-Harbor, Inc.",SACC,Registration,1,10029,40.793035,-73.951818,False,0,0,0,77,0,0,77
774636,"Ramirez De Paulino, Antonia",GFDC,License,1,10033,40.852559,-73.933154,False,0,0,0,4,12,12,16
368551,"Khan, Bibi",GFDC,License,1,10470,40.903516,-73.853622,False,0,0,0,4,12,12,16
853035,"Washington, Quayahna",FDC,Registration,1,10451,40.822194,-73.91239,False,0,0,0,2,6,6,8
671714,COLORFUL SUNBURST INC.,GFDC,License,1,10466,40.889837,-73.831954,False,0,0,0,4,12,12,16
824922,"Glory Keem & Sky Group Family Day Care, LLC",GFDC,License,1,10303,40.631946,-74.151345,False,0,0,0,4,12,12,16
593803,J & D Tender Daycare Inc.,GFDC,License,1,10469,40.876002,-73.858896,False,0,0,0,4,12,12,16
709773,"New York Edge, Inc.",SACC,Registration,1,11225,40.663881,-73.948373,False,0,0,0,288,0,0,288
232581,"KIPS BAY BOYS' CLUB, INC.",SACC,Registration,1,10465,40.821213,-73.825745,False,0,0,0,200,0,0,200
629294,M & M 24HR DAYCARE INC,GFDC,License,1,10452,40.831057,-73.921963,False,0,0,0,4,12,12,16
72052,"Forbes, Beverley",GFDC,License,1,11225,40.661967,-73.960425,False,0,0,0,4,12,12,16
725643,Happy Jungle Day Care Inc,GFDC,License,1,10456,40.825997,-73.907222,False,0,0,0,4,12,12,16
786035,Sweet Kids Group Family Day Care Corp.,GFDC,License,1,10453,40.847764,-73.911001,False,0,0,0,2,12,12,14
527438,"Sanchez, Rafael",GFDC,License,1,10460,40.841252,-73.890454,False,0,0,0,4,12,12,16
819527,THE LITTLE HOUSE OF THE DREAMS DAYCARE CORP,GFDC,License,1,10469,40.867416,-73.851279,False,0,0,0,4,12,12,16
245090,Elemental Arts Daycare Center Inc.,GFDC,License,1,11218,40.640515,-73.9664,False,0,0,0,4,12,12,16
59615,"Disla, America",FDC,Registration,1,11205,40.691715,-73.970174,False,0,0,0,2,6,6,8
693176,"Fleary, Yudith",GFDC,License,1,10451,40.813154,-73.925272,False,0,0,0,4,12,12,16
115986,RAINBOW ROOM DAY CARE,GFDC,License,1,10033,40.85149,-73.93702,False,0,0,0,4,12,12,16
848494,Stepping Stones Group Family DayCare,GFDC,License,1,11691,40.596268,-73.774649,False,0,0,0,4,12,12,16
851783,"Harriman Summer Camp S-11, Inc",SACC,Registration,1,11694,40.576555,-73.854043,False,0,0,0,39,0,0,39
876491,"Corporan, Katelyn",FDC,Registration,1,10453,40.853237,-73.909183,False,0,0,0,2,6,6,8
189651,"Cubero, Bella",GFDC,License,1,11385,40.711363,-73.906321,False,0,0,0,2,12,12,14
269754,"Rodriguez, Aylin",GFDC,License,1,10033,40.849668,-73.937728,False,0,0,0,2,12,12,14
434713,The Fragile Begins,GFDC,License,1,10456,40.836271,-73.902447,False,0,0,0,2,12,12,14
836222,FAMILY DAY CARE HAPPY FACE INC.,GFDC,License,1,10452,40.842518,-73.919922,False,0,0,0,4,12,12,16
308883,"Coye, Liliana",GFDC,License,1,10304,40.616104,-74.082802,False,0,0,0,4,12,12,16
