facility_id_1,facility_id_2,zipcode,distance_miles
66981,891660,10026,0.04768714223093408
418190,642756,10468,0.05735202752477974
418190,431647,10468,0.0
418190,842634,10468,0.04931942031226541
868742,922055,10463,0.0
709670,881172,10451,0.0
272911,906412,11208,0.04356463974052132
847333,907654,10458,0.047844915930913244
760136,898005,11207,0.035795122146394555
523174,907934,10031,0.006242323351445442
709650,904898,11691,0.0
304136,790991,10462,0.02152591200371234
622556,864525,10456,0.021220953209598808
622556,789180,10456,0.046675113697302074
622556,905043,10456,0.05508067211045147
622556,920976,10456,0.041086152806109257
622556,896252,10456,0.046364015669666456
354551,841391,11215,0.0
354551,415950,11215,0.0
354551,843543,11215,0.0
742123,924563,11219,0.0
631799,851065,10468,0.03826551534980033
631799,792446,10468,0.023761846941353307
631799,880281,10468,0.05742379846269467
631799,798667,10468,0.0
631799,866711,10468,0.03162252983244583
631799,767201,10468,0.03695154495579008
631799,905913,10468,0.0
631799,920498,10468,0.025983826898456512
838116,888162,10467,0.0
267005,832773,10458,0.03871595997416642
267005,659483,10458,0.03871595997416642
267005,276176,10458,0.03871595997416642
267005,336183,10458,0.03871595997416642
267005,887024,10458,0.03871595997416642
267005,894783,10458,0.051581140541039135
267005,903142,10458,0.0
400051,616887,11221,0.0
613161,882058,11207,0.05964935317003088
376657,759389,10032,0.029692834181223007
376657,51566,10032,0.048258472244156796
376657,913942,10032,0.05318850829349816
458046,902419,10458,0.003581887852756119
458046,905604,10458,0.05425251728681309
611230,894926,11238,0.0
881650,896840,10453,0.0
881650,885583,10453,0.04868985884602492
881650,896683,10453,0.0
351777,469107,10451,0.04569874238497772
351777,833195,10451,0.044455179514649876
351777,617601,10451,0.0
351777,896550,10451,0.04569874238497772
351777,905273,10451,0.044455179514649876
265114,330984,11208,0.008829292606403583
56992,880704,10467,0.0
56992,799489,10467,0.021181558219529405
56992,816790,10467,0.0
56992,648611,10467,0.05272182372006542
56992,752945,10467,0.021181558219529405
56992,866858,10467,0.021181558219529405
56992,890595,10467,0.05272182372006542
282081,427284,11212,0.0
282081,71608,11212,0.02745073512294525
437309,593760,11236,0.029595834124762348
437309,873044,11236,0.040665640298091305
480849,879671,10451,0.0
480849,679158,10451,0.041304411631201327
480849,53318,10451,0.017372066090208485
480849,709727,10451,0.027885399985763476
519132,672812,11234,0.0
879798,880775,10458,0.03468870109256003
339127,793189,11434,0.05001249460018713
768034,897063,11368,0.054181192349443554
429445,569517,10469,0.04989952373580514
429445,834562,10469,0.053818044096214976
584235,626946,10458,0.04894437253024456
584235,732828,10458,0.0
584235,844386,10458,0.04894437253024456
584235,618265,10458,0.0
584235,919361,10458,0.042817648964696656
642756,842634,10468,0.029110716398591394
110419,577001,10459,0.05622291082284796
110419,352918,10459,0.05729795484645376
110419,906726,10459,0.0
849122,865639,10467,0.05265259605723976
849122,900029,10467,0.05964420189232408
849122,884854,10467,0.017958861818553298
861315,889864,10473,0.053407305095832
443292,867626,10459,0.04770782540308842
443292,766177,10459,0.04770782540308842
443292,903523,10459,0.04770782540308842
443292,907761,10459,0.05087132818605076
875410,879798,10458,0.0
875410,880775,10458,0.03468870109256003
783629,787299,11208,0.04626429574973944
783629,813167,11208,0.0
783629,894833,11208,0.047963388138087655
783629,895259,11208,0.047963388138087655
678537,808450,10459,0.05671972490110719
678537,914546,10459,0.008797637536865013
875997,892099,10468,0.003723079526851094
875997,902345,10468,0.003723079526851094
226063,750149,10037,0.019571853689507073
226063,835311,10037,0.019611826794595808
226063,803514,10037,0.019571853689507073
709914,916375,10032,0.04893871561345702
739133,861112,10032,0.027173204470481462
739133,901964,10032,0.03341204353929551
738566,825694,10462,0.04689785264363387
461692,810027,10472,0.03165301550327173
461692,597089,10472,0.04485150328995779
461692,649726,10472,0.0
461692,910855,10472,0.04485150328995779
461692,912673,10472,0.05750216389063087
833337,902640,10456,0.0
846184,910347,10467,0.054906908379108235
846184,887527,10467,0.0
475386,65097,10031,0.0
669080,886216,11369,0.0
722094,817984,11226,0.05123489987300868
452757,597113,10455,0.05269658498959689
452757,666338,10455,0.044067348819474376
452757,736229,10455,0.03121332150658931
452757,764489,10455,0.032963325600010085
217139,377759,11234,0.019019098328000077
822947,885171,10466,0.05174213981492148
822947,897340,10466,0.023203004686021985
647689,895202,10455,0.05555512371612926
837878,902529,10467,0.03783035630794924
575478,693209,10033,0.0
575478,847603,10033,0.0
575478,870850,10033,0.021152274926587302
575478,779050,10033,0.021152274926587302
575478,856744,10033,0.0
575478,741672,10033,0.05463380266635517
575478,799005,10033,0.05463380266635517
575478,829521,10033,0.05463380266635517
575478,840494,10033,0.05463380266635517
575478,904346,10033,0.05463380266635517
549482,920007,11208,0.018712334732796314
820583,889304,10463,0.020392664799517568
820583,886919,10463,0.03488459518445648
862842,913327,11236,0.0
640701,870259,10468,0.04073198104309014
640701,71831,10468,0.008487701165304494
868134,890648,10040,0.0
72018,803025,10458,0.0
72018,793563,10458,0.03175776884578269
72018,769432,10458,0.05970676195234392
756200,870259,10468,0.05293438439551988
756200,880281,10468,0.0470526473421546
756200,895041,10468,0.001708743900389628
850323,878489,10457,0.049917087508489284
850323,854363,10457,0.04733804982707082
863653,879468,10452,0.05070194149152762
863653,897518,10452,0.05070194149152762
863653,886819,10452,0.04013457199032719
819734,847531,10453,0.05820820422037262
819734,858797,10453,0.05335140842022841
819734,822393,10453,0.026401946770108622
819734,910262,10453,0.05820820422037262
819734,915443,10453,0.04840507057060731
819734,891819,10453,0.053176457171076524
819734,902523,10453,0.05820820422037262
74213,788446,10457,0.03985191926307981
74213,788444,10457,0.03985191926307981
420062,847716,10466,0.041961873383495246
767523,807591,11691,0.019477137721065126
144713,403207,10469,0.03984282397483485
284550,850323,10457,0.01787488634488797
284550,838021,10457,0.02418609933746395
284550,700471,10457,0.026856579722439943
284550,878489,10457,0.0553840696535074
284550,854363,10457,0.03308105862941835
284550,801998,10457,0.05201959943909823
284550,819714,10457,0.01787488634488797
626946,732828,10458,0.04894437253024456
626946,844386,10458,0.0
626946,72356,10458,0.049667540380139076
626946,886285,10458,0.050343959668990856
827002,903015,11229,0.0
658355,875253,10455,0.05430755412695419
658355,736229,10455,0.0588276799843751
658355,918895,10455,0.019118154801015426
450694,837166,10040,0.0120716683705207
450694,848198,10040,0.05660140758409125
727224,882300,11207,0.05339058477182775
727224,900283,11207,0.05339058477182775
693209,847603,10033,0.0
693209,870850,10033,0.021152274926587302
693209,779050,10033,0.021152274926587302
693209,856744,10033,0.0
693209,741672,10033,0.05463380266635517
693209,799005,10033,0.05463380266635517
693209,829521,10033,0.05463380266635517
693209,840494,10033,0.05463380266635517
693209,904346,10033,0.05463380266635517
520576,876852,11207,0.03992909944724974
821377,899650,10459,0.040596487004336865
490318,817895,11210,0.0036343910315100813
490318,781121,11210,0.03400231711676437
411466,429815,10032,0.025891691297886203
411466,72501,10032,0.05154884804349027
411466,892668,10032,0.0
353048,833768,10461,0.055484649199328794
813356,903536,10467,0.0
813356,891690,10467,0.0
435150,885361,10462,0.05623581174536519
453870,811545,10303,0.04758797349247499
877188,884917,10468,0.046930350258396744
218622,753942,10468,0.019086215369954605
218622,540087,10468,0.041766291174330936
218622,886211,10468,0.019086215369954605
218622,884732,10468,0.031180706888274016
218622,899701,10468,0.031180706888274016
218622,916940,10468,0.04139682016651616
349114,868580,10458,0.03353990098376177
349114,772967,10458,0.04472135928126519
349114,874875,10458,0.014490308752227099
349114,790230,10458,0.014490308752227099
349114,895751,10458,0.02516345894551775
349114,911755,10458,0.02516345894551775
773921,796575,10453,0.013400818180197773
773921,791525,10453,0.051933515667644724
773921,833938,10453,0.0
773921,878999,10453,0.03946701359626393
773921,810165,10453,0.013400818180197773
773921,877801,10453,0.013400818180197773
773921,895513,10453,0.03782132914056319
773921,905841,10453,0.05993599921756697
758083,762702,10453,0.030382212043465064
758083,839505,10453,0.030382212043465064
758083,872896,10453,0.03358732197612478
758083,888240,10453,0.03358732197612478
182153,409108,11203,0.05535763588331413
182153,536918,11203,0.058963842983163026
182153,880136,11203,0.058963842983163026
732474,885254,10453,0.014587074121828976
732474,908060,10453,0.0
561137,663498,10452,0.015891864446120646
561137,873138,10452,0.0579610107046247
561137,667842,10452,0.054283668905311354
561137,839395,10452,0.0579610107046247
561137,72579,10452,0.03614228710680534
561137,716797,10452,0.0579610107046247
561137,773169,10452,0.0
561137,901909,10452,0.0579610107046247
279886,396012,10467,0.023475017535332536
681612,885815,10033,0.04927665630872042
71348,890935,10462,0.03645807440390525
827834,898150,10040,0.042278530005060565
52698,892714,10453,0.03819652234092825
327106,641590,11221,0.05209612212388867
327106,431993,11221,0.055515642494638556
755001,872030,10040,0.021348989528958952
755001,872907,10040,0.03185679433682446
755001,785687,10040,0.05389371678717669
755001,906159,10040,0.05389371678717669
800842,874605,10466,0.0391443132838524
655318,755829,11434,0.04303859330823706
651234,754889,10455,0.013608249138106914
806802,883355,11419,0.0379933504104711
606700,699542,11434,0.028757761457864097
632874,680975,10463,0.05865601406927432
321229,396566,10026,0.05338568190830821
321229,734382,10026,0.05338568190830821
321229,363015,10026,0.03542441279027387
321229,381536,10026,0.03542441279027387
321229,441669,10026,0.03542441279027387
321229,915847,10026,0.05338568190830821
400311,833338,10451,0.02789039091028582
400311,889249,10451,0.04965015255067511
781971,864933,10451,0.03233433826026558
873556,883758,10461,0.0
838021,850323,10457,0.030077245903607042
838021,854363,10457,0.0531317405048314
838021,913676,10457,0.05214414589986547
344398,73930,10040,0.04914943297400104
344398,777901,10040,0.0
344398,361024,10040,0.0
344398,373175,10040,0.0
344398,367302,10040,0.0
344398,916369,10040,0.0
709743,731782,10452,0.040657207604540516
709743,861942,10452,0.05097388251766891
879351,879799,10467,0.018937436977161572
879351,883309,10467,0.018937436977161572
879351,901396,10467,0.03396888691116652
879351,902805,10467,0.05708611246777237
138925,330153,11416,0.0
138925,913352,11416,0.03373879368203735
881479,897526,10452,0.05874304339788184
881479,917994,10452,0.05874304339788184
748552,750783,10029,0.0018997256957906078
629021,712712,10455,0.05645817144174219
629021,916193,10455,0.052777884134947016
537140,899295,10454,0.0
399447,821149,10468,0.05053950302868551
399447,816454,10468,0.04272798915842188
399447,831434,10468,0.019272025374573353
399447,52794,10468,0.039405347929349195
399447,838771,10468,0.019272025374573353
399447,914754,10468,0.0034870296606863095
399447,901169,10468,0.05284767970991174
399447,892336,10468,0.01950796794819689
879624,895626,10454,0.0
879624,914122,10454,0.0
752820,819086,10455,0.0
752820,817403,10455,0.0
181311,358641,11235,0.0
557077,760150,10468,0.05548292426099767
145480,525814,11234,0.024065148873569787
684677,830252,11216,0.03330215147568851
832358,887441,10039,0.048323605690581556
637571,878416,10031,0.03783845856397801
493475,577062,10466,0.053589276524727
533166,753936,10472,0.043936044226359834
533166,881987,10472,0.043009053286165444
533166,887340,10472,0.03035165932465308
302211,803112,10455,0.04941428046710914
302211,851237,10455,0.0
302211,831205,10455,0.04702364439012969
302211,375498,10455,0.0
302211,840397,10455,0.04702364439012969
302211,679618,10455,0.0
302211,891499,10455,0.0
302211,883090,10455,0.0
703009,820866,10469,0.0
703009,798411,10469,0.045404433409481824
614093,869891,10459,0.015012291040852282
614093,614094,10459,0.0
799642,828741,11208,0.025640655633540874
799642,874322,11208,0.0
652483,868563,10460,0.01240492474887218
652483,901983,10460,0.01240492474887218
652483,900228,10460,0.01232966976475774
652483,892719,10460,0.0392517987822904
652483,908208,10460,0.0
464147,916256,10458,0.056428128005980766
464147,904135,10458,0.021412603163234362
564709,669657,10457,0.03707442774590952
564709,892395,10457,0.03516177397654165
278060,350876,10468,0.037918061336985096
278060,700840,10468,0.020219849897281778
278060,50263,10468,0.037918061336985096
278060,880582,10468,0.020624110169073666
278060,744481,10468,0.05448634005448631
278060,306797,10468,0.0
278060,462089,10468,0.05225853851027744
278060,867780,10468,0.020624110169073666
278060,869697,10468,0.0590765271447075
278060,534342,10468,0.037918061336985096
278060,883383,10468,0.037918061336985096
278060,912714,10468,0.020624110169073666
821149,914754,10468,0.04985969612542549
549217,728912,11233,0.04007507893020191
549217,909947,11233,0.0500439456271348
150726,251464,11237,0.022071368127329564
150726,202073,11237,0.040389999393127415
150726,250681,11237,0.0
483253,906288,10466,0.05580944552758184
656349,819466,10457,0.058846641551931145
656349,793219,10457,0.018196069189929026
656349,734685,10457,0.04018562031206337
656349,895217,10457,0.018196069189929026
786807,908991,10459,0.020237364786596056
820845,828415,11235,0.013125163119372372
314540,460961,11226,0.039198833616843454
314540,556959,11226,0.0
314540,918354,11226,0.043064153526003186
263139,832358,10039,0.0419908736964871
263139,671038,10039,0.03736052545585524
119146,375738,11221,0.05476044326063231
882937,897714,10465,0.05480656697865693
882937,905863,10465,0.05480656697865693
687033,789633,11204,0.0
381946,849565,11236,0.057925498417542985
149672,158689,10025,0.019695040920803566
873974,915149,10467,0.0538592550569409
779237,823399,10457,0.04683047954984944
779237,874053,10457,0.041719567022046364
779237,815123,10457,0.05254757567103372
779237,879183,10457,0.05254757567103372
779237,902612,10457,0.041719567022046364
460961,556959,11226,0.039198833616843454
460961,918354,11226,0.0062619401369133154
675329,680312,10034,0.034639844485407995
578420,683420,10458,0.04324581315883083
578420,607940,10458,0.0
578420,739360,10458,0.0
578420,853195,10458,0.050805351968009976
578420,898515,10458,0.04324581315883083
387418,876603,11207,0.03066429764343648
387418,774516,11207,0.03639448929263956
232906,73528,10026,0.045664150235623015
763069,918542,11692,0.002369943598083713
744464,765955,11215,0.04940592486037152
744464,878136,11215,0.03600629410339342
571543,913637,10456,0.025674980373084008
567308,897640,11413,0.03670074629478158
186750,816789,10032,0.05359992649271682
186750,51566,10032,0.021949161876118888
186750,913942,10032,0.05149154215486057
487579,776666,11368,0.021401394639198355
487579,651678,11368,0.017633750681631984
841391,843543,11215,0.0
603017,73248,11214,0.018482380420345713
697928,804045,10456,0.03396005189035977
697928,905043,10456,0.043613326872202506
566839,781971,10451,0.0
566839,739765,10451,0.0
566839,864933,10451,0.03233433826026558
566839,709675,10451,0.058614055414236955
816291,895215,11691,0.011855264621747434
71817,877320,10040,0.04125299924974464
71817,825569,10040,0.03501301054284793
71817,909819,10040,0.04125299924974464
71817,888490,10040,0.04435905452951932
566088,725429,11207,0.05690752058402657
220268,72017,10458,0.014397887148652602
220268,806999,10458,0.057578089902840884
220268,845268,10458,0.05930322009719171
220268,900225,10458,0.02977506296948379
220268,912148,10458,0.02977506296948379
882058,912238,11207,0.03641867379609244
801856,836222,10452,0.03083915633363587
801856,881898,10452,0.03190273368180767
709843,792077,11210,0.0
824741,842904,11374,0.0
838037,880728,10027,0.02323889291815536
801933,900109,10467,0.047356002105379144
871526,880033,11208,0.055838012806878584
763538,884314,10467,0.03427319978679785
224595,881524,11226,0.03895313721901887
225659,751001,10034,0.03253060588807048
225659,545580,10034,0.035920610107569605
225659,363716,10034,0.035920610107569605
225659,912870,10034,0.0554727959930672
657810,709755,10453,0.03388183929625692
657810,915443,10453,0.055529679330643
513498,817993,10030,0.04761527120540029
746460,888545,10035,0.04567570322521073
562485,830041,10453,0.04813774918392055
562485,681712,10453,0.054741052797099066
562485,844701,10453,0.05863854430676993
562485,887742,10453,0.04309942930837442
562485,890940,10453,0.04494414889160235
72718,791755,11212,0.05567928870795927
558715,735360,10468,0.058988777162910566
558715,881865,10468,0.04593467917727773
55152,643630,10456,0.04463422435834877
55152,731438,10456,0.0
55152,849744,10456,0.017325077199444695
55152,914965,10456,0.023262947419935627
55152,919295,10456,0.04709722642787124
538630,801953,10032,0.02036407603907128
538630,910935,10032,0.05472198871892415
705921,819208,10453,0.018991914567782795
705921,824259,10453,0.022415439084442337
705921,821230,10453,0.05148854220676372
388170,806960,10025,5.231004394554596e-05
816790,880704,10467,0.0
816790,866858,10467,0.021181558219529405
816790,890595,10467,0.05272182372006542
788766,826434,11218,0.0
445486,461692,10472,0.02294022366116651
445486,810027,10472,0.04334715939983526
445486,597089,10472,0.028982672035337036
445486,649726,10472,0.02294022366116651
445486,910855,10472,0.028982672035337036
445486,912673,10472,0.0365760784906496
54290,842314,10453,0.0
774301,857431,10463,0.0533801574402325
774301,822233,10463,0.05371169723738493
774301,882931,10463,0.057256407255406545
774301,837412,10463,0.018936888820094228
822374,869992,10453,0.056139124312753454
822374,913691,10453,0.043118778138797415
818450,893902,10459,0.030773322970192602
156143,372988,10452,0.04594712659142911
156143,765956,10452,0.04594712659142911
156143,660793,10452,0.04594712659142911
156143,368452,10452,0.04594712659142911
156143,789126,10452,0.04594712659142911
291181,810984,11208,0.016071684274977148
291181,626221,11208,0.020298734386036743
877233,910046,10467,0.0446308625831374
878191,890712,11693,0.0
604766,651193,10460,0.05439788782763565
601431,71826,11226,0.0
444341,616952,10453,0.02065056981684119
533473,881173,10454,0.024570347852731943
533473,860222,10454,0.024570347852731943
854348,897978,10472,0.046702347626970064
366912,770510,11370,0.02505231891934194
427399,427402,11377,0.0
495625,756196,10456,0.04741640572733597
495625,697928,10456,0.02813296888707504
495625,599285,10456,0.04844972397476625
495625,880869,10456,0.05731988837084842
495625,804045,10456,0.03392348599118295
495625,903522,10456,0.04741640572733597
710423,764256,10026,0.05818555231815242
710423,780996,10026,0.018647061774000294
342797,768254,10457,0.05357769359856119
342797,885240,10457,0.0
163763,742493,11433,0.0
163763,709657,11433,0.0
451719,698060,10031,0.014510562297090017
451719,629131,10031,0.0
451719,921705,10031,0.0
451719,909078,10031,0.0
819525,856133,10467,0.0
754086,882839,10453,0.006656356171401352
754086,892468,10453,0.05588445096080127
754086,911679,10453,0.05108693873925602
559725,643630,10456,0.03038215431866545
559725,853066,10456,0.04043243722929373
559725,849744,10456,0.05659815904547454
559725,914965,10456,0.04951506583906442
559725,899790,10456,0.04043243722929373
559725,885515,10456,0.03739313819402283
457284,55338,10457,0.05143858129032644
457284,808123,10457,0.029438411431388443
731350,847269,10040,0.058684053906753374
731350,794125,10040,0.05473182965708813
731350,841740,10040,0.05473182965708813
810638,900526,10468,0.05556501157356197
810638,918176,10468,0.04235085234557613
243830,858059,10468,0.03733285290131112
243830,52675,10468,0.0163877609632346
243830,811914,10468,0.029263109766853007
243830,879384,10468,0.052405093150470435
243830,848891,10468,0.029263109766853007
243830,914146,10468,0.058038000120415274
316926,532388,11201,0.0
230286,532388,11201,0.0
230286,316926,11201,0.0
394110,624524,10469,0.0
828993,848194,10457,0.05477083686181063
828993,834490,10457,0.05366869753213766
828993,850429,10457,0.0
828993,915823,10457,0.023626009402629808
607940,683420,10458,0.04324581315883083
607940,739360,10458,0.0
607940,853195,10458,0.050805351968009976
607940,898515,10458,0.04324581315883083
799212,869697,10468,0.05157842271309317
806718,917794,10040,0.031232689409579652
847603,870850,10033,0.021152274926587302
847603,856744,10033,0.0
847603,904346,10033,0.05463380266635517
555656,623441,10453,0.0
555656,778803,10453,0.0
555656,834740,10453,0.05000492566862262
555656,885452,10453,0.03634040342626081
803801,845599,10463,0.05387708779721316
803801,885506,10463,0.053584183599938544
803801,887336,10463,0.017229797908941077
803801,920848,10463,0.03215825140900376
803801,889725,10463,0.05952034687429798
791525,796575,10453,0.039716535212942786
791525,833938,10453,0.051933515667644724
791525,810165,10453,0.039716535212942786
791525,877801,10453,0.039716535212942786
791525,909168,10453,0.049731378259577914
791525,895513,10453,0.05536143149046563
772036,885432,11224,0.04025550273083372
262522,445342,10472,0.05392402754345236
262522,435523,10472,0.057922165578400006
262522,640992,10472,0.05392402754345236
262522,807469,10472,0.0033801068853311386
262522,897355,10472,0.020291684012288095
262522,905089,10472,0.050054055518640735
748394,918616,11413,0.0
730003,881319,10458,0.04998071962287974
730003,798128,10458,0.03414794536946821
730003,741670,10458,0.031759813146656636
730003,822137,10458,0.0
730003,758331,10458,0.01732731081396974
730003,814923,10458,0.0
833094,915077,11226,0.0
539709,739041,10457,0.012976744914883938
539709,861380,10457,0.0
539709,684218,10457,0.0
142340,645085,11208,0.05245774051102898
489365,879543,10460,0.04408278145355533
489365,793944,10460,0.04408278145355533
489365,922380,10460,0.042351743662846594
489365,909895,10460,0.042351743662846594
705423,822810,10453,0.007326872952821817
705423,803560,10453,0.055490251448616384
682181,918360,11217,0.027386421922099505
789926,846657,10030,0.03530333933173798
789926,796576,10030,0.03530333933173798
759561,839999,10460,0.010530548091735148
759561,920380,10460,0.02052292950290871
759561,909172,10460,0.03362328760319515
759561,883301,10460,0.05061754289639765
571644,903000,10460,0.0
699289,897001,11207,0.023756147611516964
699289,885179,11207,0.05950631391415228
849814,853195,10458,0.04070598657794334
849814,898515,10458,0.024297440283276288
849814,890174,10458,0.0
849814,915051,10458,0.0
882470,904456,10460,0.006536350557935366
616251,753942,10468,0.05928165968616433
616251,679668,10468,0.05573858478942793
616251,886211,10468,0.05928165968616433
616251,894850,10468,0.05573858478942793
616251,902812,10468,0.056525578709247265
755282,890001,11220,0.04152696521503336
302254,833629,11225,0.013542010335039772
475334,629558,10461,0.052594087562978405
475334,673127,10461,0.052594087562978405
475334,709688,10461,0.0
589014,636206,10457,0.0
589014,627315,10457,0.023585050780541163
795783,838290,10472,0.0446926528219851
795783,914873,10472,0.053140662748028054
795783,893465,10472,0.053140662748028054
795783,911698,10472,0.0446926528219851
642236,764252,10457,0.05249183144781959
642236,740274,10457,0.04697919557089922
642236,881017,10457,0.0
642236,793650,10457,0.016049133633509453
642236,698748,10457,0.05438625748374008
642236,891814,10457,0.05249183144781959
642236,885622,10457,0.05249183144781959
642236,919951,10457,0.05249183144781959
457526,568414,10463,0.02200853954847731
457526,525915,10463,0.0006929662708126088
457526,777635,10463,0.02200853954847731
457526,585586,10463,0.0006929662708126088
768448,913942,10032,0.023169846197393158
678097,769206,10456,0.038958780593372315
678097,853300,10456,0.029317943615273758
678097,808596,10456,0.04147535874008407
875912,913401,10034,0.04486387189510247
875912,902025,10034,0.0
339145,712948,11210,0.049337771088922525
868198,920991,10468,0.050346514448394296
868198,899229,10468,0.0
101938,885054,11203,0.020637890826869468
806749,880334,11355,0.0
495159,527438,10460,0.0
495159,608492,10460,0.0
495159,72909,10460,0.058574346763290965
495159,637385,10460,0.0
71684,827396,10303,0.044636160289258923
777388,850955,10454,0.052962116093460444
777388,855549,10454,0.050097701304277625
777388,896219,10454,0.05432223439203387
777388,905597,10454,0.038689725235960086
777388,920769,10454,0.04531510536806973
777388,912175,10454,0.04558186488489536
769848,870259,10468,0.05987177210722675
769848,880095,10468,0.017930927342283513
769848,886508,10468,0.017930927342283513
841293,911261,11219,0.04793705857429655
815444,909548,10456,0.042152937123344884
741975,890505,10469,0.042445142385147065
880775,894783,10458,0.03591890505019071
644650,803801,10463,0.02499413823735837
644650,844994,10463,0.055027084451646543
644650,793034,10463,0.055132421465773684
644650,736330,10463,0.035932895496067464
644650,759464,10463,0.035668429148077115
644650,885506,10463,0.03754230171695504
644650,887336,10463,0.007764349901564002
644650,920848,10463,0.05715099736238081
855550,867430,10456,0.027169185724440697
855550,903522,10456,0.031100231184379618
877737,901909,10452,0.04213230839146442
877737,894194,10452,0.0
877737,889546,10452,0.044410891571876124
445342,709846,10472,0.05348894712818666
445342,640992,10472,0.0
445342,807469,10472,0.05315742401520214
445342,588339,10472,0.024269391173958224
445342,897355,10472,0.04027955454426398
445342,905089,10472,0.004073704545673845
518682,621637,10455,0.057709840846010954
785120,804642,10466,0.05003860724094464
785120,885171,10466,0.01418387333098089
785120,897340,10466,0.043631506613965615
721332,846569,11207,0.05526694023724774
283141,900360,11221,0.0
646325,847695,10467,0.0
786952,876535,10467,0.024138014572031078
786952,885114,10467,0.05729622774186643
761225,827466,10462,0.024601971555821705
836582,893909,10458,0.01400422160294537
836582,888151,10458,0.03432431538317628
836582,921485,10458,0.04621223349440543
554277,833447,10456,0.017633727137246515
554277,776937,10456,0.018995908423148
554277,858807,10456,0.017633727137246515
554277,862020,10456,0.032265521956628684
554277,879320,10456,0.03132607580243136
554277,844818,10456,0.017633727137246515
554277,656363,10456,0.0
554277,899851,10456,0.017633727137246515
593886,664421,10452,0.014354351094152725
593886,597339,10452,0.0
593886,790832,10452,0.003152144718050053
593886,901762,10452,0.0
593886,883617,10452,0.006086301486658339
593886,908421,10452,0.04447775315189648
593886,896146,10452,0.051576822795554436
531668,70573,10452,0.0
130232,655068,11375,0.05743782122437907
103430,532278,11422,0.0
154696,213142,11419,0.0483957104065627
734511,918984,11219,0.03885060255827812
706150,881253,10451,0.00227459224836675
706150,888711,10451,0.01883880722659474
111044,392860,10453,0.0
111044,53919,10453,0.052105945785792376
111044,743070,10453,0.0
111044,54152,10453,0.052105945785792376
111044,267207,10453,0.0
111044,703156,10453,0.044768577932436875
111044,308223,10453,0.055916969123145685
111044,71586,10453,0.055916969123145685
111044,475321,10453,0.049890988733517924
393083,763710,10473,0.05066376872494539
426730,502802,10303,0.02990507573850253
426730,426783,10303,0.0
426730,589881,10303,0.02990507573850253
244592,290977,10456,0.05974744950502824
623895,848643,11354,0.0
707746,786945,11213,0.051905101441242905
707746,709749,11213,0.051905101441242905
707746,925531,11213,0.051905101441242905
795503,832979,10033,0.0037498137080341624
795503,825623,10033,0.027282705590454717
802785,895155,10457,0.034340392702743014
248553,425843,11229,0.0
674921,887437,10029,0.0537574021953109
552530,736005,11234,0.0
514063,808937,10460,0.05008468435028458
514063,832337,10460,0.02671122539686766
514063,828529,10460,0.058240631105193175
514063,836683,10460,0.04571051715093384
514063,682814,10460,0.03587865356409851
514063,914037,10460,0.03587865356409851
73952,890235,11208,0.0
676008,772930,10454,0.05415251082654185
676008,72856,10454,0.04822484989471162
676008,775586,10454,0.0
879508,905666,10452,0.012007720750142508
821310,909812,10453,0.02410989758450508
821310,900875,10453,0.03773963085028579
821310,885452,10453,0.059643687904325754
822801,900717,10467,0.048072509672833386
648405,876055,10452,0.05534191257977772
648405,879839,10452,0.037123455915766886
648405,838040,10452,0.0491453091885026
648405,897526,10452,0.057457621904279235
648405,898978,10452,0.03261348650442869
648405,917994,10452,0.057457621904279235
648405,903901,10452,0.037123455915766886
798128,822137,10458,0.03414794536946821
798128,814923,10458,0.03414794536946821
838773,842313,11106,0.045233957457012176
838773,909803,11106,0.022820811854358896
838773,910915,11106,0.03408720452975262
874605,875406,10466,0.030278779177048472
874605,894791,10466,0.04732979818921239
874605,911816,10466,0.030278779177048472
874605,902328,10466,0.030278779177048472
811105,884802,10468,0.03253035861268577
811105,916832,10468,0.018761585396844326
543505,688394,10466,0.0
752345,761583,11429,0.019045767917283723
230555,873974,10467,0.05741663117721424
183642,228450,10460,0.046273468528348585
183642,488888,10460,0.05612853594399488
183642,822242,10460,0.03770822146509992
183642,663859,10460,0.04808435235395096
183642,902984,10460,0.03770822146509992
183642,895625,10460,0.02822771137116143
783290,793595,10452,0.04229559715619948
783290,895474,10452,0.015154808026225791
783290,910428,10452,0.014147479726179484
872251,902023,10029,0.058088516602054656
872251,914994,10029,0.0
128269,764367,10451,0.0
667733,837857,10457,0.047305041857871405
875115,880654,11355,0.034978791719145925
612137,654100,10040,0.039342241088921814
612137,646482,10040,0.01853673520971582
612137,761504,10040,0.046746110877950706
612137,749139,10040,0.0172655376345568
612137,910260,10040,0.01853673520971582
612137,893391,10040,0.050856651309483365
710051,891390,10308,0.04040829853584501
647229,912370,11234,0.00773733899310798
778817,800846,10453,0.04611974593360987
778817,881404,10453,0.048176437974194936
800515,886885,11372,0.05154644312194177
880037,906849,10304,0.03923528308018878
53919,796575,10453,0.053812188105127445
53919,878239,10453,0.017458358768998053
53919,791525,10453,0.05935660088204874
53919,676045,10453,0.053812188105127445
53919,635580,10453,0.05935660088204874
53919,743070,10453,0.052105945785792376
53919,810165,10453,0.053812188105127445
53919,54152,10453,0.0
53919,607733,10453,0.017458358768998053
53919,821044,10453,0.017458358768998053
53919,877801,10453,0.053812188105127445
228841,768444,10459,0.04009393625689042
