candidate_id,facility_id,zipcode,distance_miles
2325,273359,10025,0.05066513804916556
2328,596999,10025,0.03668773602113008
2328,64447,10025,0.03668773602113008
2335,919478,10025,0.04081885420181654
2338,273359,10025,0.01486467686321522
2338,849222,10025,0.0175788244690359
2338,856033,10025,0.018984799289547202
2344,728352,10025,0.049165856242854244
2344,899398,10025,0.05071795590785004
2347,355028,10025,0.03086577070698985
2348,872586,10025,0.05006298576224666
2349,837717,10025,0.05125585096370271
2350,860160,10025,0.005130603599119751
2350,324437,10025,0.052580482859468314
2367,895454,10025,0.05562860697741076
2371,845170,10025,0.05308658768059953
2373,149672,10025,0.05996571049161133
2373,158689,10025,0.04042528184205832
2380,837717,10025,0.045413583224345785
2384,388170,10025,0.014072192464206696
2384,806960,10025,0.014073962790881486
2386,788797,10025,0.014798482130370194
2386,64496,10025,0.05736647548896893
2389,64496,10025,0.027180544062393536
2398,73540,10025,0.04678126621744512
2402,711608,10026,0.05669569096823439
2404,851678,10026,0.023269439971062834
2404,922068,10026,0.05387570143233048
2423,894061,10026,0.05668734915129622
2427,461108,10026,0.05157996355753181
2432,842148,10026,0.04382287683897557
2432,847805,10026,0.05465526473276154
2438,770034,10026,0.04194360521686752
2438,648667,10026,0.058362376577495455
2442,502212,10026,0.05788166600618978
2443,689611,10026,0.027871015568974655
2451,892595,10026,0.05702396926771614
2451,917184,10026,0.02028494522839818
2459,764256,10026,0.021665601838896712
2459,710423,10026,0.055671586912518535
2460,841386,10026,0.05819572682183953
2461,396566,10026,0.059957629821635425
2461,734382,10026,0.059957629821635425
2461,66981,10026,0.04755200976925683
2461,321229,10026,0.0459030358071891
2461,293780,10026,0.059957629821635425
2461,915847,10026,0.059957629821635425
2465,851678,10026,0.026769479688115664
2465,922068,10026,0.009015535380251807
2466,826823,10026,0.045291854714864216
2467,770034,10026,0.02192956615361949
2467,648667,10026,0.012249438023360586
2472,321229,10026,0.0555410079606322
2472,205735,10026,0.03581053369844207
2472,363015,10026,0.03581053369844207
2472,381536,10026,0.03581053369844207
2472,441669,10026,0.03581053369844207
2483,232906,10026,0.003982431099881401
2483,73528,10026,0.04267030475572167
2502,158113,10027,0.012217198062695715
2502,307824,10027,0.02794025895388129
2502,895588,10027,0.046199072302159576
2504,610480,10027,0.014498955039857118
2505,397208,10027,0.029922985109926577
2505,599414,10027,0.029922985109926577
2505,158113,10027,0.04652913395335171
2505,307824,10027,0.03894028321630115
2505,386679,10027,0.029922985109926577
2505,895588,10027,0.04860148423114894
2518,913400,10027,0.011757837110456772
2523,790360,10027,0.05224252765540833
2523,782815,10027,0.010945587535008317
2524,818576,10027,0.05705885858292484
2524,128506,10027,0.01765383223529939
2532,915285,10027,0.04822647169540218
2538,907178,10027,0.05742332455706867
2540,875256,10027,0.03354545506655392
2541,679417,10027,0.03743177049100875
2541,855186,10027,0.02530735855010811
2541,709912,10027,0.02530735855010811
2541,709905,10027,0.010612866464157772
2543,514042,10027,0.03093198023878257
2543,880728,10027,0.03848879462412842
2543,917506,10027,0.05070995293368975
2544,679417,10027,0.048764236677055116
2544,855186,10027,0.04816040259305429
2544,709912,10027,0.04816040259305429
2544,709905,10027,0.02851088145204483
2556,617208,10027,0.026207839040945896
2562,859167,10027,0.047956167849831456
2562,223515,10027,0.03862767007601993
2583,307824,10027,0.05806031254009973
2583,895588,10027,0.041857145643357165
2585,397208,10027,0.0427394325306675
2585,599414,10027,0.0427394325306675
2585,158113,10027,0.057588537753881175
2585,307824,10027,0.03459631507100324
2585,386679,10027,0.0427394325306675
2585,895588,10027,0.03379301914145937
2589,913400,10027,0.057520416367982295
2593,867683,10027,0.0259430930676228
2593,816574,10027,0.044661924875258545
2674,71275,10028,0.038248332065909225
2701,827584,10029,0.005010461637002282
2702,138540,10029,0.026580577301607483
2709,872251,10029,0.04823559763521044
2709,259483,10029,0.015886204421377288
2709,576937,10029,0.05730633046222677
2709,902023,10029,0.015886204421377288
2709,914994,10029,0.04823559763521044
2711,788379,10029,0.05354076125255875
2714,608383,10029,0.024434530155897714
2714,883598,10029,0.024434530155897714
2714,893629,10029,0.042785800722375145
2715,788379,10029,0.03758040146373024
2716,710472,10029,0.050633262122257286
2717,817908,10029,0.05204526104133023
2718,827584,10029,0.0472835999676005
2720,244334,10029,0.04595573216538482
2721,259483,10029,0.043861169562493585
2721,902023,10029,0.043861169562493585
2723,856735,10029,0.040745344560708587
2724,276019,10029,0.04903772761897163
2735,744779,10029,0.029452254805096608
2738,867540,10029,0.057338701597448596
2739,158181,10029,0.045010951157573434
2741,856735,10029,0.02652203775132244
2743,829643,10029,0.033526726655748594
2743,744779,10029,0.04426614826661692
2750,829643,10029,0.03312213500849098
2752,744778,10029,0.025252676343300605
2752,709889,10029,0.03482410318364595
2752,902587,10029,0.059646217949443275
2755,872614,10029,0.05635512725894521
2756,827584,10029,0.03507391145408366
2761,856735,10029,0.04565479873526799
2762,139195,10029,0.045360639442489324
2762,818044,10029,0.015562188877738898
2762,796160,10029,0.015562188877738898
2765,244334,10029,0.03441849917060117
2768,709893,10029,0.02933877696859249
2769,158181,10029,0.015650185712839337
2779,710472,10029,0.0279953866954914
2781,689616,10029,0.028487803876885077
2781,428571,10029,0.042677655464485126
2781,64926,10029,0.026488254009257417
2781,136955,10029,0.04367024617808507
2787,893629,10029,0.051663869322026205
2790,894459,10029,0.009411501453419752
2792,848766,10029,0.055318103881912134
2794,139195,10029,0.022367149495536868
2805,908901,10030,0.021267213845350116
2828,417619,10030,0.056658686636370505
2830,417619,10030,0.022127759079298526
2834,306118,10030,0.002147919543542468
2834,74242,10030,0.05196514044254235
2850,870836,10030,0.049265476805834624
2850,709906,10030,0.049265476805834624
2850,790141,10030,0.038316055745813975
2850,872615,10030,0.02383090086583939
2850,901275,10030,0.03706599014719777
2852,568206,10030,0.004304818512037595
2852,846657,10030,0.004304818512037595
2852,789926,10030,0.03674955507818901
2852,796576,10030,0.004304818512037595
2852,325027,10030,0.05560664957200227
2857,901275,10030,0.012749042720616855
2872,664549,10030,0.017245554259042135
2876,499128,10030,0.016972627121400918
2880,908901,10030,0.051945442348692875
2884,664549,10030,0.048857441594339156
2884,908901,10030,0.05785478810877199
2886,900110,10030,0.033252414862810165
2889,836605,10030,0.050994561657496065
2894,257741,10030,0.05771566010376099
2899,513498,10030,0.05398624322941609
2899,817993,10030,0.014749986305661654
2899,475384,10030,0.043415326991788926
2899,417619,10030,0.05532808077126874
2907,816768,10031,0.05179532216538626
2916,475386,10031,0.025245932245608643
2916,65097,10031,0.025245932245608643
2919,451719,10031,0.03322314676117457
2919,698060,10031,0.04756688517943934
2919,629131,10031,0.03322314676117457
2919,921705,10031,0.03322314676117457
2919,909078,10031,0.03322314676117457
2923,870165,10031,0.04250320357772037
2923,886548,10031,0.039357279514742216
2926,688158,10031,0.015925412524192634
2939,920147,10031,0.020083974967692046
2940,571556,10031,0.049454784502803405
2940,158699,10031,0.05215118376063115
2956,688158,10031,0.024525147787776484
2956,250047,10031,0.030047390664673768
2958,816327,10031,0.021348194430812536
2962,920147,10031,0.047241372126653955
2969,870165,10031,0.04791004465906993
2969,886548,10031,0.04963656761195058
2979,65104,10031,0.023914959883196182
2981,336171,10031,0.05069073044396385
2984,451719,10031,0.05262594661781576
2984,698060,10031,0.05566438121698415
2984,349322,10031,0.0480541896661014
2984,629131,10031,0.05262594661781576
2984,921705,10031,0.05262594661781576
2984,909078,10031,0.05262594661781576
2988,603270,10031,0.0537062996270152
2995,65104,10031,0.028596275926821835
2997,475386,10031,0.05063368150631372
2997,65097,10031,0.05063368150631372
2997,51199,10031,0.032954626252204404
2997,307551,10031,0.032954626252204404
2999,637571,10031,0.045521734005526227
2999,571556,10031,0.008856886476005403
2999,158699,10031,0.02406177122757279
2999,154383,10031,0.04968242326759799
3005,228372,10032,0.05559106208425871
3005,811913,10032,0.04275943500558412
3005,839306,10032,0.03933326094920812
3011,855546,10032,0.05060325999068317
3012,867335,10032,0.04255915567734759
3022,643864,10032,0.01809942400960093
3028,828953,10032,0.042138375480917784
3028,72501,10032,0.059896488433326324
3032,411466,10032,0.05313159705772778
3032,892668,10032,0.05313159705772778
3032,906855,10032,0.030981463149892346
3032,903562,10032,0.030981463149892346
3035,805823,10032,0.030991764742435247
3036,847014,10032,0.039162983282747116
3039,429815,10032,0.04387443604207935
