facility_id,facility_name,program_type,zipcode,latitude,longitude,n_f,b_f,cap1,cap2,cap3,cap10_cum,cap15_cum,cap20_cum,U_f_realistic,coef1,coef2,coef3,expand_low_band,expand_mid_band,expand_high_band,selected_cost_band,u_under5,expand_total,expansion_cost,under5_equipment_cost_expansion,total_expansion_related_cost
831423,"Variety Boys & Girls Club of Queens, Inc. @ PS 70",SACC,11103,40.761871,-73.914191,213,0,21,10,11,21,31,42,42,293.8967136150235,493.8967136150235,1093.8967136150234,21.0,10.0,8.0,15_20_pct,39.0,39.0,19861.971830985916,3900.0,23761.971830985916
876821,Haknesiah  Presbyterian church,SACC,11364,40.750313,-73.757629,48,0,4,3,2,4,7,9,9,616.6666666666666,816.6666666666666,1416.6666666666667,4.0,3.0,0.0,10_15_pct,7.0,7.0,4916.666666666666,700.0,5616.666666666666
74139,Sunnyside Community Services @ PS 150,SACC,11104,40.745681,-73.923377,248,0,24,13,12,24,37,49,49,280.64516129032256,480.64516129032256,1080.645161290323,24.0,-0.0,-0.0,0_10_pct,24.0,24.0,6735.4838709677415,2400.0,9135.483870967742
807940,"New York Edge, Inc.",SACC,11212,40.657293,-73.911,259,0,25,13,13,25,38,51,51,277.2200772200772,477.2200772200772,1077.2200772200772,25.0,13.0,-0.0,10_15_pct,38.0,38.0,13134.362934362935,3800.0,16934.362934362936
782871,Jacob A. Riis Neighborhood Settlement,SACC,11106,40.760477,-73.9367,80,0,8,4,4,8,12,16,16,450.0,650.0,1250.0,8.0,-0.0,-0.0,0_10_pct,8.0,8.0,3600.0,800.0,4400.0
269474,Latch After School Program @ MS226,SACC,11420,40.67547,-73.816564,146,0,14,7,8,14,21,29,29,336.986301369863,536.986301369863,1136.986301369863,14.0,7.0,2.0,15_20_pct,23.0,23.0,10750.684931506848,2300.0,13050.684931506848
815006,THE CHILDREN'S AID SOCIETY,SACC,10459,40.829192,-73.891787,295,0,29,15,15,29,44,59,59,267.79661016949154,467.79661016949154,1067.7966101694915,29.0,15.0,0.0,10_15_pct,44.0,44.0,14783.050847457627,4400.0,19183.050847457627
709676,YWCA @ K448 (Brooklyn School for Collaborative Studies),SACC,11231,40.679749,-74.001652,202,0,20,10,10,20,30,40,40,299.009900990099,499.009900990099,1099.009900990099,20.0,10.0,10.0,15_20_pct,40.0,40.0,21960.396039603962,4000.0,25960.396039603962
742500,Grand Street Settlement SONYC @ Nest & M,SACC,10002,40.719132,-73.979369,235,0,23,12,12,23,35,47,47,285.1063829787234,485.1063829787234,1085.106382978723,23.0,12.0,0.0,10_15_pct,35.0,35.0,12378.72340425532,3500.0,15878.72340425532
741994,"Manhattan Youth Recreation and Resources, Inc",SACC,10024,40.780585,-73.976682,120,0,12,6,6,12,18,24,24,366.6666666666667,566.6666666666666,1166.6666666666667,12.0,-0.0,-0.0,0_10_pct,12.0,12.0,4400.0,1200.0,5600.0
245018,Millennium Development @ I.S. 78,SACC,11234,40.621034,-73.912883,231,0,23,11,12,23,34,46,46,286.5800865800866,486.5800865800866,1086.5800865800866,23.0,-0.0,-0.0,0_10_pct,23.0,23.0,6591.341991341991,2300.0,8891.341991341991
806127,Woodside on the Move Inc @ PS 361Q,SACC,11377,40.7478,-73.906208,191,0,19,9,10,19,28,38,38,304.71204188481676,504.7120418848168,1104.7120418848167,19.0,-0.0,-0.0,0_10_pct,19.0,19.0,5789.528795811519,1900.0,7689.528795811519
806260,Brooklyn Bureau of Community Services @ I.S. 265,SACC,11205,40.69648,-73.975981,166,0,16,8,9,16,24,33,33,320.48192771084337,520.4819277108434,1120.4819277108434,13.0,-0.0,-0.0,0_10_pct,13.0,13.0,4166.265060240964,1300.0,5466.265060240964
396845,"THE CHILD CENTER OF NEW YORK, INC.",SACC,11354,40.765897,-73.830207,80,0,8,4,4,8,12,16,16,450.0,650.0,1250.0,8.0,-0.0,-0.0,0_10_pct,8.0,8.0,3600.0,800.0,4400.0
796436,The Children's Aid Society @Lexington Academy PS 72,SACC,10029,40.79127,-73.947646,185,0,18,9,10,18,27,37,37,308.1081081081081,508.1081081081081,1108.108108108108,18.0,-0.0,-0.0,0_10_pct,18.0,18.0,5545.945945945947,1800.0,7345.945945945947
843137,YMCA of Greater New York Prospect Park,SACC,11231,40.677635,-74.005112,101,0,10,5,5,10,15,20,20,398.019801980198,598.019801980198,1198.019801980198,10.0,5.0,0.0,10_15_pct,15.0,15.0,6970.297029702971,1500.0,8470.297029702971
716269,Riseboro Community Partnership Inc.,SACC,11221,40.70025,-73.928095,80,0,8,4,4,8,12,16,16,450.0,650.0,1250.0,4.0,-0.0,-0.0,0_10_pct,4.0,4.0,1800.0,400.0,2200.0
822040,"CAMBA, Inc. @ Howard Community Center",SACC,11212,40.670863,-73.908578,66,0,6,3,4,6,9,13,13,503.030303030303,703.030303030303,1303.030303030303,6.0,-0.0,-0.0,0_10_pct,6.0,6.0,3018.181818181818,600.0,3618.181818181818
734981,OASIS COMMUNITY CORPORATION,SACC,10454,40.80939,-73.919901,160,0,16,8,8,16,24,32,32,325.0,525.0,1125.0,16.0,8.0,-0.0,10_15_pct,24.0,24.0,9400.0,2400.0,11800.0
339134,"Greater Ridgewood Youth Council, Inc.",SACC,11385,40.703921,-73.896377,236,0,23,12,12,23,35,47,47,284.7457627118644,484.7457627118644,1084.7457627118645,23.0,-0.0,-0.0,0_10_pct,23.0,23.0,6549.152542372882,2300.0,8849.152542372882
74003,"Chinese-American Planning Council, Inc. @ PS 153",SACC,11229,40.601175,-73.959898,290,0,29,14,15,29,43,58,58,268.9655172413793,468.9655172413793,1068.9655172413793,29.0,-0.0,-0.0,0_10_pct,29.0,29.0,7800.0,2900.0,10700.0
760623,Oasis Community Corporation-RTS @ MS:839,SACC,11218,40.647879,-73.972852,68,0,6,4,3,6,10,13,13,494.11764705882354,694.1176470588235,1294.1176470588234,6.0,4.0,0.0,10_15_pct,10.0,10.0,5741.176470588236,1000.0,6741.176470588236
669514,Tons Of Fun Daycare,GFDC,11105,40.770985,-73.91257,16,12,1,1,1,1,2,3,3,1450.0,1650.0,2250.0,1.0,0.0,0.0,0_10_pct,1.0,1.0,1450.0,100.0,1550.0
804630,YMCA of Greater New York,SACC,10023,40.772585,-73.989231,300,0,30,15,15,30,45,60,60,266.6666666666667,466.6666666666667,1066.6666666666667,30.0,15.0,-0.0,10_15_pct,45.0,45.0,15000.0,4500.0,19500.0
339217,Flatbush Development Corp. P.S 217,SACC,11226,40.633794,-73.966373,170,0,17,8,9,17,25,34,34,317.6470588235294,517.6470588235294,1117.6470588235295,17.0,8.0,0.0,10_15_pct,25.0,25.0,9541.176470588234,2500.0,12041.176470588234
721508,"New York Edge, Inc.",SACC,11237,40.698341,-73.92024,284,0,28,14,14,28,42,56,56,270.4225352112676,470.4225352112676,1070.4225352112676,28.0,14.0,-0.0,10_15_pct,42.0,42.0,14157.74647887324,4200.0,18357.74647887324
835787,"Tapia, Marina",GFDC,11417,40.680568,-73.836123,16,12,1,1,1,1,2,3,3,1450.0,1650.0,2250.0,1.0,0.0,0.0,0_10_pct,1.0,1.0,1450.0,100.0,1550.0
709908,"New York Edge, Inc.",SACC,10039,40.831482,-73.935884,240,0,24,12,12,24,36,48,48,283.3333333333333,483.3333333333333,1083.3333333333333,24.0,12.0,12.0,15_20_pct,48.0,48.0,25600.0,4800.0,30400.0
759185,"The DreamYard Project, Inc.",SACC,10456,40.828134,-73.90886,106,0,10,5,6,10,15,21,21,388.6792452830189,588.6792452830189,1188.6792452830189,10.0,-0.0,-0.0,0_10_pct,10.0,10.0,3886.7924528301887,1000.0,4886.792452830188
709890,"Casita Maria, Inc.",SACC,10035,40.799329,-73.933192,108,0,10,6,5,10,16,21,21,385.1851851851851,585.1851851851852,1185.1851851851852,10.0,6.0,0.0,10_15_pct,16.0,16.0,7362.962962962963,1600.0,8962.962962962964
709626,Queens Community House ASP @ PS/IS 499 - QCSMST,SACC,11367,40.738861,-73.821295,134,0,13,7,6,13,20,26,26,349.25373134328356,549.2537313432836,1149.2537313432836,13.0,-0.0,-0.0,0_10_pct,13.0,13.0,4540.298507462687,1300.0,5840.298507462687
244132,CAMBA Kidz Connection @ P.S. 249,SACC,11226,40.649638,-73.966189,193,0,19,9,10,19,28,38,38,303.6269430051814,503.6269430051814,1103.6269430051814,19.0,9.0,0.0,10_15_pct,28.0,28.0,10301.554404145078,2800.0,13101.554404145078
812072,ULTIMATE ENRICHMENT,SACC,10465,40.827038,-73.818645,95,0,9,5,5,9,14,19,19,410.5263157894737,610.5263157894736,1210.5263157894738,9.0,-0.0,-0.0,0_10_pct,9.0,9.0,3694.7368421052633,900.0,4594.736842105263
709612,THE GREATER RIDGEWOOD YOUTH COUNCIL INC.,SACC,11379,40.711679,-73.888217,247,0,24,13,12,24,37,49,49,280.97165991902835,480.9716599190283,1080.9716599190283,24.0,13.0,-0.0,10_15_pct,37.0,37.0,12995.95141700405,3700.0,16695.95141700405
745309,"New York Junior Tennis League, Inc.",SACC,10474,40.815448,-73.885561,280,0,28,14,14,28,42,56,56,271.42857142857144,471.42857142857144,1071.428571428571,28.0,-0.0,-0.0,0_10_pct,28.0,28.0,7600.0,2800.0,10400.0
842344,New York Edge Inc.,SACC,11105,40.771195,-73.906179,75,0,7,4,4,7,11,15,15,466.6666666666667,666.6666666666666,1266.6666666666667,7.0,4.0,4.0,15_20_pct,15.0,15.0,11000.0,1500.0,12500.0
73347,Cypress Hills Local Dev/Ps 7,SACC,11208,40.689585,-73.872988,297,0,29,15,15,29,44,59,59,267.3400673400673,467.3400673400673,1067.3400673400674,29.0,15.0,0.0,10_15_pct,44.0,44.0,14762.962962962962,4400.0,19162.962962962964
752582,Girls Incorporated of NYC,SACC,11102,40.771102,-73.924139,120,0,12,6,6,12,18,24,24,366.6666666666667,566.6666666666666,1166.6666666666667,12.0,6.0,0.0,10_15_pct,18.0,18.0,7800.0,1800.0,9600.0
715459,Jacob A. Riis Neighborhood Settlement @ PS 171,SACC,11102,40.771126,-73.928905,132,0,13,6,7,13,19,26,26,351.5151515151515,551.5151515151515,1151.5151515151515,13.0,6.0,0.0,10_15_pct,19.0,19.0,7878.787878787879,1900.0,9778.78787878788
73793,YMCA Rockaway ASP @ PS 197,SACC,11691,40.599979,-73.743994,115,0,11,6,6,11,17,23,23,373.9130434782609,573.9130434782609,1173.9130434782608,11.0,6.0,0.0,10_15_pct,17.0,17.0,7556.521739130435,1700.0,9256.521739130436
709546,"Manhattan Youth Recreation and Resources, Inc.",SACC,10011,40.743295,-74.002817,176,0,17,9,9,17,26,35,35,313.6363636363636,513.6363636363636,1113.6363636363635,17.0,-0.0,-0.0,0_10_pct,17.0,17.0,5331.818181818182,1700.0,7031.818181818182
74051,YMCA Virtual Y @ PS 54,SACC,11205,40.692797,-73.952868,191,0,19,9,10,19,28,38,38,304.71204188481676,504.7120418848168,1104.7120418848167,19.0,-0.0,-0.0,0_10_pct,19.0,19.0,5789.528795811519,1900.0,7689.528795811519
772033,Community Counseling & Mediation,SACC,11201,40.695114,-73.987509,140,0,14,7,7,14,21,28,28,342.85714285714283,542.8571428571429,1142.857142857143,4.0,-0.0,-0.0,0_10_pct,4.0,4.0,1371.4285714285713,400.0,1771.4285714285713
73617,CPC-CHINESE CULTURAL PROG. - P.S. 124,SACC,10002,40.714323,-73.995529,75,0,7,4,4,7,11,15,15,466.6666666666667,666.6666666666666,1266.6666666666667,7.0,4.0,0.0,10_15_pct,11.0,11.0,5933.333333333334,1100.0,7033.333333333334
370209,MY LITTLE TREASURES LLC,GFDC,11417,40.676567,-73.841824,16,12,1,1,1,1,2,3,3,1450.0,1650.0,2250.0,1.0,0.0,0.0,0_10_pct,1.0,1.0,1450.0,100.0,1550.0
857237,St Nicks Alliance,SACC,11221,40.691967,-73.931487,104,0,10,5,5,10,15,20,20,392.3076923076923,592.3076923076923,1192.3076923076924,10.0,-0.0,-0.0,0_10_pct,10.0,10.0,3923.0769230769233,1000.0,4923.076923076924
800614,Latino Pastoral Action Center,SACC,10451,40.816293,-73.930148,58,0,5,3,3,5,8,11,11,544.8275862068965,744.8275862068965,1344.8275862068965,5.0,3.0,0.0,10_15_pct,8.0,8.0,4958.620689655172,800.0,5758.620689655172
856477,Children's Arts and Science Workshop Inc.,SACC,10033,40.850674,-73.934108,145,0,14,7,8,14,21,29,29,337.9310344827586,537.9310344827586,1137.9310344827586,14.0,7.0,0.0,10_15_pct,21.0,21.0,8496.551724137931,2100.0,10596.551724137931
114063,A.C.D.P CHOICES COMM. BEACON JHS 117,SACC,10453,40.848597,-73.908567,100,0,10,5,5,10,15,20,20,400.0,600.0,1200.0,10.0,-0.0,-0.0,0_10_pct,10.0,10.0,4000.0,1000.0,5000.0
654596,"Concourse Village, INC",SACC,10451,40.823667,-73.920469,35,0,3,2,2,3,5,7,7,771.4285714285714,971.4285714285714,1571.428571428571,3.0,2.0,0.0,10_15_pct,5.0,5.0,4257.142857142857,500.0,4757.142857142857
617453,NYJ Tennis Leaque @ M.S. 147Q,SACC,11411,40.697431,-73.74061,157,0,15,8,8,15,23,31,31,327.38853503184714,527.3885350318471,1127.3885350318471,7.0,-0.0,-0.0,0_10_pct,7.0,7.0,2291.71974522293,700.0,2991.71974522293
814479,"BronxWorks, Inc.",SACC,10454,40.806359,-73.921026,90,0,9,4,5,9,13,18,18,422.22222222222223,622.2222222222222,1222.2222222222222,9.0,-0.0,-0.0,0_10_pct,9.0,9.0,3800.0,900.0,4700.0
814806,"Maspeth Town Hall, Inc. @ PS 330",SACC,11368,40.757694,-73.859143,251,0,25,12,13,25,37,50,50,279.6812749003984,479.6812749003984,1079.6812749003984,25.0,12.0,0.0,10_15_pct,37.0,37.0,12748.207171314742,3700.0,16448.20717131474
73915,YMCA of Greater NY @Staten Island ASP PS 22,SACC,10303,40.62516,-74.151186,191,0,19,9,10,19,28,38,38,304.71204188481676,504.7120418848168,1104.7120418848167,19.0,9.0,0.0,10_15_pct,28.0,28.0,10331.93717277487,2800.0,13131.93717277487
794644,"Angel Kids Christian Care Center, Inc.",SACC,10460,40.841548,-73.887022,44,0,4,2,2,4,6,8,8,654.5454545454545,854.5454545454545,1454.5454545454545,4.0,2.0,0.0,10_15_pct,6.0,6.0,4327.272727272727,600.0,4927.272727272727
867335,"UMAP, LLC",SACC,10032,40.836372,-73.939264,54,0,5,3,2,5,8,10,10,570.3703703703703,770.3703703703703,1370.3703703703704,5.0,1.0,0.0,10_15_pct,6.0,6.0,3622.222222222222,600.0,4222.222222222223
433133,Cypress Hills Local Dev. @ PS 65,SACC,11208,40.687111,-73.878345,210,0,21,10,11,21,31,42,42,295.23809523809524,495.2380952380952,1095.2380952380952,21.0,10.0,0.0,10_15_pct,31.0,31.0,11152.380952380952,3100.0,14252.380952380952
231469,University Settlement Society of NY @Eastside Community HS,SACC,10009,40.7277,-73.978,231,0,23,11,12,23,34,46,46,286.5800865800866,486.5800865800866,1086.5800865800866,23.0,0.0,0.0,0_10_pct,23.0,23.0,6591.341991341991,2300.0,8891.341991341991
375442,Graham-Windham,SACC,10474,40.815448,-73.885561,191,0,19,9,10,19,28,38,38,304.71204188481676,504.7120418848168,1104.7120418848167,19.0,-0.0,-0.0,0_10_pct,19.0,19.0,5789.528795811519,1900.0,7689.528795811519
346796,South Asian Youth Action @ PS 124,SACC,11420,40.665223,-73.811415,280,0,28,14,14,28,42,56,56,271.42857142857144,471.42857142857144,1071.428571428571,28.0,14.0,14.0,15_20_pct,56.0,56.0,29199.999999999996,5600.0,34800.0
244586,LEAP AFTER SCHOOL AT I.S. 22,SACC,10456,40.833113,-73.914154,360,0,36,18,18,36,54,72,72,255.55555555555551,455.55555555555554,1055.5555555555557,36.0,18.0,-0.0,10_15_pct,54.0,54.0,17400.0,5400.0,22800.0
682894,New York Junior Tennis League @ PS. 12K,SACC,11233,40.672846,-73.919755,219,0,21,11,11,21,32,43,43,291.324200913242,491.324200913242,1091.324200913242,21.0,11.0,-0.0,10_15_pct,32.0,32.0,11522.374429223744,3200.0,14722.374429223744
74169,Henry Street Settlement @PS 134,SACC,10002,40.714515,-73.983172,198,0,19,10,10,19,29,39,39,301.010101010101,501.010101010101,1101.010101010101,19.0,10.0,0.0,10_15_pct,29.0,29.0,10729.29292929293,2900.0,13629.29292929293
869011,City of New York Parks & Recreation at Al Oerter,SACC,11355,40.751533,-73.833887,127,0,12,7,6,12,19,25,25,357.4803149606299,557.4803149606299,1157.4803149606298,12.0,-0.0,-0.0,0_10_pct,12.0,12.0,4289.763779527559,1200.0,5489.763779527559
851227,YMCA of Greater New York,SACC,10466,40.884547,-73.840004,168,0,16,9,8,16,25,33,33,319.04761904761904,519.047619047619,1119.047619047619,16.0,-0.0,-0.0,0_10_pct,16.0,16.0,5104.761904761905,1600.0,6704.761904761905
245780,GOOD SHEPHERD AFTER SCHOOL PROGRAM AT P.S. 246,SACC,10468,40.865842,-73.895083,240,0,24,12,12,24,36,48,48,283.3333333333333,483.3333333333333,1083.3333333333333,24.0,12.0,2.0,15_20_pct,38.0,38.0,14766.666666666666,3800.0,18566.666666666664
709792,"Mosholu Montefiore Community Center, Inc.",SACC,10470,40.899309,-73.867301,280,0,28,14,14,28,42,56,56,271.42857142857144,471.42857142857144,1071.428571428571,28.0,14.0,14.0,15_20_pct,56.0,56.0,29199.999999999996,5600.0,34800.0
748898,Mosholu Montefiore  Community  Center Evander Campus Beacon,SACC,10467,40.87554,-73.861422,294,0,29,15,14,29,44,58,58,268.02721088435374,468.02721088435374,1068.0272108843535,29.0,15.0,-0.0,10_15_pct,44.0,44.0,14793.197278911564,4400.0,19193.197278911564
339173,"New York Edge, Inc.",SACC,11357,40.79235,-73.809864,140,0,14,7,7,14,21,28,28,342.85714285714283,542.8571428571429,1142.857142857143,14.0,7.0,7.0,15_20_pct,28.0,28.0,16600.0,2800.0,19400.0
475786,SCO Family of Services/Family Dynamics OST/K678,SACC,11208,40.669473,-73.879455,80,0,8,4,4,8,12,16,16,450.0,650.0,1250.0,8.0,0.0,0.0,0_10_pct,8.0,8.0,3600.0,800.0,4400.0
243199,YMCA Virtual Y @ PS 11,SACC,11238,40.685502,-73.96616,164,0,16,8,8,16,24,32,32,321.9512195121951,521.9512195121952,1121.9512195121952,16.0,-0.0,-0.0,0_10_pct,16.0,16.0,5151.219512195122,1600.0,6751.219512195122
344001,Wei Bo Learning Organization @ P.S. 20,SACC,11355,40.758676,-73.824384,111,0,11,5,6,11,16,22,22,380.1801801801802,580.1801801801802,1180.1801801801803,11.0,-0.0,-0.0,0_10_pct,11.0,11.0,4181.981981981982,1100.0,5281.981981981982
807533,"New York Edge, Inc.",SACC,10473,40.814686,-73.856283,278,0,27,14,14,27,41,55,55,271.9424460431655,471.9424460431655,1071.9424460431655,27.0,-0.0,-0.0,0_10_pct,27.0,27.0,7342.446043165468,2700.0,10042.446043165468
800716,BPA of NY INC. @PS.193Q,SACC,11357,40.79235,-73.809864,111,0,11,5,6,11,16,22,22,380.1801801801802,580.1801801801802,1180.1801801801803,11.0,5.0,4.0,15_20_pct,20.0,20.0,11803.603603603604,2000.0,13803.603603603604
806397,"New York Edge, Inc.",SACC,11428,40.720455,-73.731874,207,0,20,11,10,20,31,41,41,296.6183574879227,496.6183574879227,1096.6183574879226,20.0,11.0,0.0,10_15_pct,31.0,31.0,11395.169082125605,3100.0,14495.169082125605
73348,"St. Nick Alliance Corp., @ Williamsburg Beacon Center",SACC,11211,40.712122,-73.939284,278,0,27,14,14,27,41,55,55,271.9424460431655,471.9424460431655,1071.9424460431655,27.0,-0.0,-0.0,0_10_pct,27.0,27.0,7342.446043165468,2700.0,10042.446043165468
696042,Grand Street Settlement Inc @ PS 196k,SACC,11206,40.708754,-73.939801,130,0,13,6,7,13,19,26,26,353.84615384615387,553.8461538461538,1153.8461538461538,13.0,-0.0,-0.0,0_10_pct,13.0,13.0,4600.0,1300.0,5900.0
709835,Millennium Development - IS14,SACC,11235,40.593476,-73.937794,173,0,17,8,9,17,25,34,34,315.60693641618496,515.606936416185,1115.606936416185,17.0,-0.0,-0.0,0_10_pct,17.0,17.0,5365.317919075144,1700.0,7065.317919075144
269161,Queens Community House Inc. @ The Pomonok,SACC,11367,40.735154,-73.814088,132,0,13,6,7,13,19,26,26,351.5151515151515,551.5151515151515,1151.5151515151515,13.0,-0.0,-0.0,0_10_pct,13.0,13.0,4569.69696969697,1300.0,5869.69696969697
804339,"Grand Street Settlement, Inc.",SACC,11207,40.666855,-73.897643,72,0,7,3,4,7,10,14,14,477.77777777777777,677.7777777777778,1277.7777777777778,7.0,-0.0,-0.0,0_10_pct,7.0,7.0,3344.4444444444443,700.0,4044.4444444444443
229366,THE GREATER RIDGEWOOD YOUTH COUNCIL @ IS 77,SACC,11385,40.699261,-73.901987,238,0,23,12,12,23,35,47,47,284.03361344537814,484.03361344537814,1084.0336134453785,23.0,-0.0,-0.0,0_10_pct,23.0,23.0,6532.773109243697,2300.0,8832.773109243697
709856,FIAO OST @ PS 209,SACC,11235,40.586866,-73.961812,178,0,17,9,9,17,26,35,35,312.35955056179773,512.3595505617977,1112.3595505617975,17.0,-0.0,-0.0,0_10_pct,17.0,17.0,5310.112359550561,1700.0,7010.112359550561
650680,"New York Edge, Inc.",SACC,11414,40.660101,-73.834612,168,0,16,9,8,16,25,33,33,319.04761904761904,519.047619047619,1119.047619047619,16.0,9.0,3.0,15_20_pct,28.0,28.0,13133.333333333334,2800.0,15933.333333333334
72881,Mosholu Montefiore Community Center,SACC,10467,40.881441,-73.880939,140,0,14,7,7,14,21,28,28,342.85714285714283,542.8571428571429,1142.857142857143,14.0,-0.0,-0.0,0_10_pct,14.0,14.0,4800.0,1400.0,6200.0
211249,Laurelton Day Care School Age Program,SACC,11413,40.669261,-73.751227,23,0,2,1,1,2,3,4,4,1069.5652173913045,1269.5652173913045,1869.5652173913045,2.0,0.0,0.0,0_10_pct,2.0,2.0,2139.130434782609,200.0,2339.130434782609
753672,SCAN-Harbor,SACC,10452,40.843363,-73.920445,159,0,15,8,8,15,23,31,31,325.7861635220126,525.7861635220125,1125.7861635220129,15.0,-0.0,-0.0,0_10_pct,15.0,15.0,4886.792452830189,1500.0,6386.792452830189
878680,Neighborhood Initiatives Development Corporation,SACC,10462,40.852577,-73.866446,150,0,15,7,8,15,22,30,30,333.3333333333333,533.3333333333334,1133.3333333333333,15.0,-0.0,-0.0,0_10_pct,15.0,15.0,5000.0,1500.0,6500.0
274735,"Kips Bay Boys & Girls Club, Inc.",SACC,10465,40.827229,-73.829441,240,0,24,12,12,24,36,48,48,283.3333333333333,483.3333333333333,1083.3333333333333,24.0,12.0,-0.0,10_15_pct,36.0,36.0,12600.0,3600.0,16200.0
779460,Police Athletic League @ PS/MS 333,SACC,11691,40.594219,-73.787327,144,0,14,7,7,14,21,28,28,338.8888888888889,538.8888888888889,1138.888888888889,14.0,7.0,0.0,10_15_pct,21.0,21.0,8516.666666666668,2100.0,10616.666666666668
768894,Flatbush Development Corporation @ Glenwood Community Center,SACC,11234,40.636488,-73.920529,100,0,10,5,5,10,15,20,20,400.0,600.0,1200.0,10.0,-0.0,-0.0,0_10_pct,10.0,10.0,4000.0,1000.0,5000.0
243236,YWCA-NYC After School @ PS 329,SACC,11224,40.57469,-73.996125,159,0,15,8,8,15,23,31,31,325.7861635220126,525.7861635220125,1125.7861635220129,8.0,-0.0,-0.0,0_10_pct,8.0,8.0,2606.289308176101,800.0,3406.289308176101
363887,SCAN-Harbor,SACC,10452,40.83114,-73.926011,150,0,15,7,8,15,22,30,30,333.3333333333333,533.3333333333334,1133.3333333333333,15.0,-0.0,-0.0,0_10_pct,15.0,15.0,5000.0,1500.0,6500.0
127267,YMCA of Greater New York,SACC,10038,40.710335,-73.996702,138,0,13,7,7,13,20,27,27,344.92753623188406,544.927536231884,1144.927536231884,13.0,7.0,-0.0,10_15_pct,20.0,20.0,8298.55072463768,2000.0,10298.55072463768
836605,Young Men's Christian Association of Greater New York @ Harlem YMCA Branch,SACC,10030,40.814988,-73.94333,120,0,12,6,6,12,18,24,24,366.6666666666667,566.6666666666666,1166.6666666666667,12.0,-0.0,-0.0,0_10_pct,12.0,12.0,4400.0,1200.0,5600.0
785436,East Side House,SACC,10472,40.824999,-73.873766,102,0,10,5,5,10,15,20,20,396.078431372549,596.0784313725491,1196.078431372549,10.0,0.0,-0.0,0_10_pct,10.0,10.0,3960.78431372549,1000.0,4960.7843137254895
805682,Cypress Hills Local Development Corp. P.S 214,SACC,11208,40.676316,-73.86306,117,0,11,6,6,11,17,23,23,370.94017094017096,570.9401709401709,1170.940170940171,11.0,6.0,0.0,10_15_pct,17.0,17.0,7505.982905982906,1700.0,9205.982905982906
709548,"Manhattan Youth Recreation and Resources, Inc.",SACC,10003,40.735174,-73.981729,217,0,21,11,11,21,32,43,43,292.1658986175115,492.1658986175115,1092.1658986175116,20.0,-0.0,-0.0,0_10_pct,20.0,20.0,5843.317972350231,2000.0,7843.317972350231
